Id,MS SubClass,MS Zoning,Lot Area,Lot Shape,Utilities,Land Slope,Neighborhood,Condition 2,Overall Qual,Overall Cond,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Mo Sold,SalePrice,age_of_home,age_of_garage,age_of_remodel,Street_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_No Garage,Bsmt Exposure_2.0,Bsmt Exposure_3.0,Bsmt Exposure_4.0,Bsmt Exposure_5.0
1076,120,RL,6240,3,3,3,NridgHt,Norm,8,5,MetalSd,MetalSd,BrkFace,176.0,4,3,4,3,6.0,846.0,1.0,0.0,496.0,1342.0,GasA,5,5,1342,0,0,1342,1.0,0.0,2,0,2,1,4,6,Typ,1,4.0,5,2.0,550.0,3.0,3.0,3,0,35,0,0,0,0,0.0,0.0,0,6,234250,15,14.0,14,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1573,20,RL,15498,2,3,3,Timber,Norm,8,6,Stone,HdBoard,None,0.0,4,3,4,3,5.0,1165.0,2.0,400.0,0.0,1565.0,GasA,3,5,2898,0,0,2898,1.0,0.0,2,0,2,1,4,10,Typ,1,4.0,5,2.0,665.0,3.0,3.0,3,0,72,174,0,0,0,0.0,0.0,0,5,287000,45,45.0,45,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2021,30,RM,6180,3,3,3,BrkSide,Norm,6,5,Wd Sdng,Wd Sdng,None,0.0,3,3,3,3,1.0,0.0,1.0,0.0,960.0,960.0,GasA,3,5,986,0,0,986,0.0,0.0,1,0,2,1,3,5,Typ,1,4.0,1,1.0,180.0,3.0,3.0,3,0,128,0,0,0,0,0.0,0.0,0,5,102000,95,95.0,71,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2032,45,RM,7449,3,3,3,IDOTRR,Norm,7,7,Wd Sdng,Wd Sdng,None,0.0,3,3,3,3,1.0,0.0,1.0,0.0,637.0,637.0,GasA,5,3,1108,0,0,1108,0.0,0.0,1,0,3,1,4,6,Typ,1,4.0,1,1.0,280.0,3.0,3.0,1,0,0,205,0,0,0,0.0,10.0,0,6,139400,91,91.0,71,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2604,50,RL,10410,3,3,3,OldTown,Norm,3,4,Wd Sdng,Wd Sdng,None,0.0,3,3,3,3,1.0,0.0,1.0,0.0,672.0,672.0,GasA,3,5,694,520,0,1214,0.0,0.0,1,0,3,1,3,6,Typ,0,0.0,1,3.0,936.0,3.0,3.0,3,216,0,160,0,0,0,0.0,8.0,0,1,105000,106,23.0,71,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1615,20,RL,15865,2,3,2,NAmes,Norm,8,6,Wd Sdng,Wd Sdng,None,0.0,4,4,3,4,5.0,351.0,3.0,823.0,1043.0,2217.0,GasA,5,5,2217,0,0,2217,1.0,0.0,2,0,4,1,4,8,Typ,1,3.0,1,2.0,621.0,3.0,3.0,3,81,207,0,0,224,0,0.0,0.0,0,10,268000,51,51.0,51,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2736,80,RL,19690,2,3,3,Edwards,Norm,6,7,Plywood,Plywood,None,0.0,4,4,4,3,1.0,0.0,1.0,0.0,697.0,697.0,GasA,3,5,1575,626,0,2201,0.0,0.0,2,0,4,1,4,8,Typ,1,4.0,1,2.0,432.0,4.0,4.0,3,586,236,0,0,0,738,8.0,10.0,0,8,274970,55,55.0,55,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
473,120,RL,3182,3,3,3,Blmngtn,Norm,7,5,VinylSd,VinylSd,BrkFace,16.0,4,3,4,3,6.0,16.0,1.0,0.0,1204.0,1220.0,GasA,5,5,1220,0,0,1220,0.0,0.0,2,0,2,1,4,5,Typ,1,4.0,5,2.0,397.0,3.0,3.0,3,100,16,0,0,0,0,0.0,0.0,0,8,180000,16,16.0,15,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1316,70,RM,9600,3,3,3,OldTown,Norm,7,9,MetalSd,MetalSd,None,0.0,3,5,3,3,3.0,141.0,1.0,0.0,548.0,689.0,GasA,5,5,689,689,0,1378,0.0,0.0,2,0,3,1,4,7,Typ,1,4.0,1,2.0,360.0,3.0,3.0,1,0,0,116,0,0,0,0.0,0.0,0,10,161000,93,93.0,16,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
244,20,RL,11100,3,3,3,Edwards,Norm,4,7,MetalSd,MetalSd,None,0.0,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,5,5,930,0,0,930,0.0,0.0,1,0,2,1,4,6,Typ,0,0.0,1,1.0,308.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,4,84900,75,75.0,15,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
152,190,RL,13587,3,3,3,NAmes,Norm,5,5,MetalSd,MetalSd,None,0.0,3,3,3,3,3.0,532.0,1.0,0.0,456.0,988.0,GasA,3,5,988,0,0,988,1.0,0.0,1,0,2,1,3,5,Typ,0,0.0,1,1.0,264.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,4,119000,63,63.0,63,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1588,20,RL,11447,2,3,3,Timber,Norm,8,5,VinylSd,VinylSd,BrkFace,674.0,4,3,5,3,6.0,1571.0,1.0,0.0,393.0,1964.0,GasA,5,5,1964,0,0,1964,1.0,0.0,2,1,3,1,4,7,Typ,1,4.0,5,3.0,892.0,3.0,3.0,3,0,265,0,0,0,0,0.0,0.0,0,6,370000,16,16.0,15,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2111,20,RL,7242,3,3,3,CollgCr,Norm,7,5,VinylSd,VinylSd,None,0.0,4,3,4,3,1.0,0.0,1.0,0.0,1270.0,1270.0,GasA,5,5,1270,0,0,1270,0.0,0.0,2,0,2,1,4,6,Typ,0,0.0,3,2.0,524.0,3.0,3.0,3,0,96,0,0,0,0,0.0,0.0,0,7,175900,16,16.0,15,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
813,90,RL,7018,3,3,3,SawyerW,Norm,5,5,Plywood,Plywood,None,0.0,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,3,5,1120,1120,0,2240,0.0,0.0,2,0,6,2,3,12,Typ,0,0.0,1,2.0,528.0,3.0,3.0,3,154,0,0,0,0,0,0.0,0.0,0,6,142953,42,42.0,42,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1854,120,RL,9466,1,3,3,Veenker,Norm,8,5,BrkFace,BrkFace,None,0.0,4,3,4,3,2.0,457.0,5.0,1037.0,0.0,1494.0,GasA,5,5,1494,0,0,1494,1.0,0.0,1,1,1,1,4,5,Typ,1,4.0,5,2.0,478.0,3.0,3.0,3,0,30,0,0,217,0,0.0,0.0,0,5,279700,27,27.0,26,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2575,20,RL,8400,3,3,3,NAmes,Norm,5,5,BrkFace,BrkFace,None,0.0,3,3,2,3,4.0,623.0,1.0,0.0,556.0,1179.0,GasA,4,5,1364,0,0,1364,0.0,0.0,1,1,3,1,3,6,Typ,1,4.0,3,1.0,331.0,3.0,3.0,3,0,60,0,0,0,0,0.0,10.0,0,3,132000,64,64.0,64,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
867,60,RL,11050,3,3,3,CollgCr,Norm,9,5,VinylSd,VinylSd,BrkFace,204.0,4,3,5,3,6.0,904.0,1.0,0.0,536.0,1440.0,GasA,5,5,1476,677,0,2153,1.0,0.0,2,1,3,1,5,8,Typ,2,5.0,5,3.0,736.0,3.0,3.0,3,253,142,0,0,0,0,0.0,0.0,0,5,313000,21,21.0,21,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2879,50,C (all),11040,3,3,2,IDOTRR,Norm,4,6,MetalSd,MetalSd,None,0.0,3,3,3,3,3.0,637.0,1.0,0.0,0.0,637.0,GasA,4,5,897,439,0,1336,0.0,0.0,1,1,3,1,3,7,Typ,0,0.0,1,1.0,570.0,3.0,3.0,3,0,47,120,0,0,0,0.0,0.0,0,9,108000,101,27.0,71,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1494,60,RL,6931,3,3,3,Edwards,Norm,7,5,VinylSd,VinylSd,Stone,92.0,4,3,4,3,1.0,0.0,1.0,0.0,746.0,746.0,GasA,5,5,760,896,0,1656,0.0,0.0,2,1,3,1,4,7,Typ,1,4.0,5,2.0,397.0,3.0,3.0,3,178,128,0,0,0,0,0.0,0.0,0,7,165400,18,18.0,17,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2771,60,RL,12438,2,3,3,CollgCr,Norm,6,5,VinylSd,VinylSd,BrkFace,68.0,4,3,4,3,1.0,0.0,1.0,0.0,781.0,781.0,GasA,5,5,795,704,0,1499,0.0,0.0,2,1,3,1,4,6,Typ,1,3.0,3,2.0,473.0,3.0,3.0,3,413,91,0,0,0,0,0.0,0.0,0,8,187000,26,26.0,26,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
496,60,RL,15138,2,3,3,NoRidge,Norm,8,5,VinylSd,VinylSd,BrkFace,506.0,4,3,4,3,6.0,689.0,1.0,0.0,773.0,1462.0,GasA,5,5,1490,1304,0,2794,1.0,0.0,2,1,4,1,5,9,Typ,1,3.0,5,3.0,810.0,3.0,3.0,3,0,146,202,0,0,0,0.0,0.0,0,7,403000,26,26.0,25,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1651,60,RL,12046,2,3,3,NWAmes,Norm,6,6,Plywood,Plywood,BrkFace,298.0,3,3,3,3,2.0,156.0,1.0,0.0,692.0,848.0,GasA,3,5,1118,912,0,2030,0.0,0.0,2,1,4,1,4,8,Typ,1,3.0,5,2.0,551.0,3.0,3.0,3,0,224,0,0,0,0,0.0,0.0,0,6,195000,45,45.0,45,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1913,80,RL,9600,2,3,3,NAmes,Norm,6,5,WdShing,Wd Shng,BrkFace,291.0,3,3,3,3,5.0,600.0,1.0,0.0,618.0,1218.0,GasA,3,5,1254,0,0,1254,1.0,0.0,1,0,3,1,3,6,Typ,1,4.0,3,2.0,525.0,3.0,3.0,3,0,0,0,0,168,0,0.0,0.0,0,5,158500,60,60.0,60,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2790,60,RL,11367,3,3,3,CollgCr,Norm,8,5,VinylSd,VinylSd,BrkFace,210.0,4,3,4,3,6.0,932.0,1.0,0.0,133.0,1065.0,GasA,5,5,1091,898,0,1989,1.0,0.0,2,1,3,1,4,7,Typ,1,4.0,5,2.0,586.0,3.0,3.0,3,199,60,0,0,0,0,0.0,0.0,0,11,255000,19,19.0,19,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1541,20,RL,26073,2,3,3,Crawfor,Norm,5,5,BrkFace,MetalSd,None,0.0,3,3,3,3,3.0,1116.0,1.0,0.0,782.0,1898.0,GasA,5,4,1898,0,0,1898,0.0,0.0,2,1,3,1,3,7,Typ,2,3.0,1,2.0,484.0,3.0,3.0,3,0,51,224,0,0,0,0.0,8.0,0,4,236500,65,65.0,65,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1684,20,RL,7150,3,3,3,NAmes,Norm,5,6,HdBoard,HdBoard,BrkFace,52.0,3,3,3,3,4.0,725.0,1.0,0.0,263.0,988.0,GasA,3,5,988,0,0,988,1.0,0.0,1,0,3,1,3,5,Typ,0,0.0,1,1.0,360.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,11,129250,55,47.0,55,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
301,20,RL,15602,2,3,3,Crawfor,Norm,7,8,BrkFace,Wd Sdng,None,0.0,3,3,3,3,5.0,1247.0,1.0,0.0,254.0,1501.0,GasA,3,5,1801,0,0,1801,1.0,0.0,2,0,1,1,3,6,Typ,2,3.0,5,2.0,484.0,3.0,3.0,3,0,54,0,0,161,0,0.0,5.0,0,3,289000,62,62.0,24,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1569,90,RL,10260,3,3,3,Mitchel,Norm,5,4,Plywood,Plywood,None,0.0,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,3,5,936,936,0,1872,0.0,0.0,2,2,4,2,3,8,Typ,0,0.0,1,2.0,484.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,11,100000,45,45.0,45,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2153,60,RL,12728,3,3,3,CollgCr,Norm,8,5,VinylSd,VinylSd,BrkFace,256.0,4,3,4,3,6.0,1198.0,1.0,0.0,333.0,1531.0,GasA,5,5,1531,908,0,2439,1.0,0.0,2,1,4,1,4,7,Typ,1,3.0,5,2.0,560.0,3.0,3.0,3,184,121,0,0,0,0,0.0,0.0,0,1,275000,20,20.0,20,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1467,60,RL,11690,2,3,3,CollgCr,Norm,8,5,VinylSd,VinylSd,BrkFace,192.0,4,3,4,3,1.0,0.0,1.0,0.0,850.0,850.0,GasA,5,5,886,878,0,1764,0.0,0.0,2,1,3,1,4,7,Typ,1,3.0,1,2.0,560.0,3.0,3.0,3,120,29,0,0,0,0,0.0,0.0,0,6,207000,22,22.0,21,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2540,20,RL,9230,3,3,3,NAmes,Norm,5,8,MetalSd,MetalSd,BrkFace,166.0,3,3,3,3,6.0,661.0,1.0,0.0,203.0,864.0,GasA,4,5,1200,0,0,1200,1.0,0.0,1,1,1,1,4,6,Typ,0,0.0,1,2.0,884.0,3.0,3.0,3,0,64,0,0,0,0,0.0,8.0,0,10,146000,56,44.0,23,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2368,160,RM,1890,3,3,3,BrDale,Norm,6,7,HdBoard,HdBoard,BrkFace,380.0,3,3,3,3,5.0,282.0,1.0,0.0,212.0,494.0,GasA,5,5,494,536,0,1030,0.0,0.0,1,1,3,1,3,6,Typ,0,0.0,1,1.0,264.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,7,116000,49,48.0,49,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
874,60,RL,9375,3,3,3,CollgCr,Norm,7,5,VinylSd,VinylSd,BrkFace,573.0,3,3,4,3,6.0,739.0,1.0,0.0,318.0,1057.0,GasA,5,5,1057,977,0,2034,1.0,0.0,2,1,3,1,4,8,Typ,0,0.0,3,2.0,645.0,3.0,3.0,3,576,36,0,0,0,0,0.0,10.0,0,2,219500,24,23.0,23,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
463,120,RL,3480,3,3,3,NridgHt,Norm,7,5,VinylSd,VinylSd,Stone,163.0,4,3,4,3,1.0,0.0,1.0,0.0,1405.0,1405.0,GasA,5,5,1405,0,0,1405,0.0,0.0,2,0,2,1,4,6,Typ,1,3.0,3,2.0,478.0,3.0,3.0,3,148,36,0,0,0,0,0.0,0.0,0,11,173000,18,18.0,18,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
784,20,RL,17140,3,3,3,Edwards,Norm,4,6,VinylSd,VinylSd,None,0.0,3,3,3,3,5.0,1059.0,1.0,0.0,75.0,1134.0,GasA,5,4,1229,0,0,1229,0.0,0.0,1,0,3,1,3,6,Typ,0,0.0,3,1.0,284.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,4,135000,65,65.0,65,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2149,60,RL,8749,3,3,3,CollgCr,Norm,7,5,VinylSd,VinylSd,None,0.0,4,3,4,3,6.0,654.0,1.0,0.0,325.0,979.0,GasA,5,5,992,940,0,1932,1.0,0.0,2,1,3,1,4,7,Typ,1,4.0,3,2.0,610.0,3.0,3.0,3,0,120,0,0,0,0,0.0,0.0,0,6,213000,18,18.0,18,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2069,20,RL,11375,3,3,3,Sawyer,Norm,6,5,VinylSd,VinylSd,None,0.0,3,3,3,3,3.0,736.0,1.0,0.0,231.0,967.0,GasA,3,5,1299,0,0,1299,0.0,0.0,1,0,3,1,4,6,Typ,1,3.0,1,2.0,494.0,3.0,3.0,3,81,0,280,0,0,0,0.0,0.0,0,10,150000,67,67.0,26,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1743,120,RL,3922,3,3,3,Blmngtn,Norm,7,5,VinylSd,VinylSd,BrkFace,72.0,4,3,5,3,1.0,0.0,1.0,0.0,1258.0,1258.0,GasA,5,5,1402,0,0,1402,0.0,2.0,0,2,2,1,4,7,Typ,1,4.0,5,3.0,648.0,3.0,3.0,3,120,16,0,0,0,0,0.0,0.0,0,2,194201,15,15.0,14,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
472,120,RL,3182,3,3,3,Blmngtn,Norm,7,5,VinylSd,VinylSd,BrkFace,16.0,4,3,4,3,6.0,16.0,1.0,0.0,1330.0,1346.0,GasA,5,5,1504,0,0,1504,0.0,0.0,2,0,1,1,4,7,Typ,1,4.0,5,2.0,457.0,3.0,3.0,3,156,0,0,0,0,0,0.0,0.0,0,5,181000,16,16.0,15,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1921,20,RL,9750,3,3,3,NAmes,Norm,6,6,MetalSd,MetalSd,BrkFace,243.0,3,3,3,3,3.0,608.0,1.0,0.0,834.0,1442.0,GasA,4,5,1442,0,0,1442,0.0,0.0,1,1,4,1,3,7,Typ,0,0.0,3,1.0,301.0,3.0,3.0,3,0,0,275,0,0,0,0.0,0.0,500,4,157900,63,63.0,63,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2778,60,RL,13426,2,3,3,CollgCr,Norm,7,5,VinylSd,VinylSd,None,0.0,4,3,4,3,6.0,894.0,1.0,0.0,57.0,951.0,GasA,5,5,951,828,0,1779,1.0,0.0,2,1,3,1,4,7,Typ,1,3.0,5,2.0,586.0,3.0,3.0,3,208,107,0,0,0,0,0.0,0.0,0,9,217000,22,22.0,21,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
526,60,FV,10574,3,3,3,Somerst,Norm,8,5,VinylSd,VinylSd,None,0.0,4,3,4,3,1.0,0.0,1.0,0.0,1082.0,1082.0,GasA,5,5,1082,871,0,1953,0.0,0.0,2,1,3,1,4,9,Typ,1,4.0,3,3.0,1043.0,3.0,3.0,3,160,50,0,0,0,0,0.0,0.0,0,5,252000,16,16.0,15,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2795,60,RL,8726,3,3,3,CollgCr,Norm,7,5,VinylSd,VinylSd,None,0.0,4,3,4,3,1.0,0.0,1.0,0.0,872.0,872.0,GasA,5,5,872,1037,0,1909,0.0,0.0,2,1,4,1,4,8,Typ,0,0.0,3,2.0,529.0,3.0,3.0,3,0,108,0,0,0,0,0.0,0.0,0,9,197000,19,19.0,19,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
478,60,RL,7984,2,3,3,Gilbert,Norm,7,5,VinylSd,VinylSd,BrkFace,200.0,4,3,4,3,1.0,0.0,1.0,0.0,868.0,868.0,GasA,5,5,868,762,0,1630,0.0,0.0,2,1,3,1,4,7,Typ,1,4.0,5,2.0,436.0,3.0,3.0,3,120,48,0,0,0,0,0.0,0.0,0,9,189500,17,17.0,16,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
